Mon Sep 26 15:19:23 2016,3580,-20786,-5386,-13478,-367,84,1659
Mon Sep 26 15:19:23 2016,3589,-20192,-4404,-6226,-2812,2598,-508
Mon Sep 26 15:19:23 2016,3598,-19054,-4546,-622,-3327,3295,-1441
Mon Sep 26 15:19:23 2016,3608,-16068,-864,3070,-3089,3346,-1789
Mon Sep 26 15:19:23 2016,3617,13074,-456,-12810,-2663,6172,-2837
Mon Sep 26 15:19:23 2016,3626,-6914,7920,2688,-4365,7640,-3824
Mon Sep 26 15:19:23 2016,3635,7292,6606,14182,-5131,7854,-4845
Mon Sep 26 15:19:23 2016,3644,322,-8738,2202,-3329,10646,-2510
Mon Sep 26 15:19:23 2016,3654,-16964,-9064,18188,-1726,11274,-1787
Mon Sep 26 15:19:23 2016,3663,-16210,-6980,21696,-831,9990,-1389
Mon Sep 26 15:19:23 2016,3672,-13520,3274,10822,-503,9199,-1335
Mon Sep 26 15:19:23 2016,3681,-9698,8054,11164,-894,7825,-464
Mon Sep 26 15:19:23 2016,3690,-6998,1644,9426,-729,8476,-1304
Mon Sep 26 15:19:23 2016,3700,-13548,32,8114,-2279,5381,-637
Mon Sep 26 15:19:23 2016,3727,-8734,-472,10720,-2125,4537,-801
Mon Sep 26 15:19:23 2016,3737,-8874,390,9858,-1846,3444,-1123
Mon Sep 26 15:19:23 2016,3746,-6850,300,6844,-2055,2723,-1043
Mon Sep 26 15:19:23 2016,3755,-6044,-1344,8220,-1723,2086,-1123
Mon Sep 26 15:19:23 2016,3764,-5028,2006,8132,-1615,1433,-996
Mon Sep 26 15:19:23 2016,3773,-4214,808,6938,-1713,1000,-1141
Mon Sep 26 15:19:23 2016,3783,-3626,-440,7826,-1547,864,-1148
Mon Sep 26 15:19:23 2016,3792,-4228,1178,7420,-1508,625,-1058
Mon Sep 26 15:19:23 2016,3801,-3572,60,7570,-1344,511,-987
Mon Sep 26 15:19:23 2016,3810,-4300,28,7410,-920,441,-750
Mon Sep 26 15:19:23 2016,3819,-3578,302,7142,-602,583,-516
Mon Sep 26 15:19:23 2016,3829,-4556,796,7406,-530,601,-358
Mon Sep 26 15:19:23 2016,3838,-4102,576,7308,-494,744,-283
Mon Sep 26 15:19:23 2016,3847,-4528,796,7282,-475,895,-189
Mon Sep 26 15:19:23 2016,3875,-4232,1144,7374,-393,856,-197
Mon Sep 26 15:19:23 2016,3884,-3912,1352,7146,-335,931,-333
Mon Sep 26 15:19:23 2016,3893,-4136,954,6990,-235,1032,-414
Mon Sep 26 15:19:23 2016,3902,-4814,-38,7190,-87,1017,-412
Mon Sep 26 15:19:23 2016,3912,-4612,260,7028,43,888,-333
Mon Sep 26 15:19:23 2016,3921,-4188,156,6970,102,908,-204
Mon Sep 26 15:19:23 2016,3930,-4184,334,7016,149,934,-90
